CargoOK	IdCargo	IdTipo	IdTipo2
Sdo.Pend.Fact.Vta.Nº A5722-00072364 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072388 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072389 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072391 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072392 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072393 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072394 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072395 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072396 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072397 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072398 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072399 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072400 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072401 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072402 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072403 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072453 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072554 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072674 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072677 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00072932 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073007 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073011 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073015 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073283 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073285 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073288 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073403 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073429 Cuota 1/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073429 Cuota 2/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073429 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073430 Cuota 1/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073430 Cuota 3/3	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073434 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073472 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073714 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073870 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073871 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073872 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073874 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073876 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073877 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073878 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073882 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073891 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073892 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073893 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073894 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073895 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073897 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073902 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073904 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073906 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073908 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073910 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073912 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073914 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073915 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073916 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00073918 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074016 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074287 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074290 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074353 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074355 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074357 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074358 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074360 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074361 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074362 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074363 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074365 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074366 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074368 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074376 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074465 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074566 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074602 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074617 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074766 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074776 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074783 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074786 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074827 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074828 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074830 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074831 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074832 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00074977 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075227 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075242 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075387 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075388 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075441 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075455 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075466 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075594 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075595 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075739 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075756 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075828 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075831 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075835 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075839 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075843 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075844 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075845 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075846 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075847 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075848 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075849 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075851 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075852 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075871 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075872 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075873 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075874 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075875 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075876 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075877 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075878 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075879 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075880 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075881 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075882 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075883 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075884 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075894 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075898 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075900 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075901 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075902 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075903 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075904 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075905 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075906 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075907 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075908 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075909 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075910 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075911 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075912 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075913 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075914 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075915 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075916 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075917 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075918 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075919 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075922 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075924 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075928 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075931 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075935 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075937 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075941 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075944 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075945 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075948 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075952 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075959 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075972 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075975 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075977 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075978 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075979 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075980 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075981 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075982 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075983 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075984 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075985 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075986 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075987 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075988 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075993 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075994 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075995 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075996 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075997 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075998 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00075999 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076000 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076001 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076002 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076003 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076004 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076005 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076006 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076007 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076008 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076009 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076010 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076011 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076012 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076013 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076014 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076015 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076016 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076017 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076020 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076022 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076024 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076025 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076034 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076036 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076040 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076041 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076042 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076043 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076044 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076045 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076046 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076047 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076048 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076049 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076050 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076051 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076052 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076054 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076055 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076057 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076069 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076072 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076074 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076075 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076076 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076077 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076078 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076081 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076082 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076083 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076084 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076085 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076086 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076087 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076088 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076089 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076090 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076091 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076092 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076093 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076094 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076095 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076097 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076098 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076099 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076100 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076101 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076102 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076103 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076104 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076105 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076106 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076107 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076108 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076109 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076110 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076111 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076118 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076179 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076180 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076181 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076182 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076183 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076184 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076186 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076188 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076190 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076192 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076193 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076195 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076196 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076197 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076199 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076200 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076201 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076202 Cuota 1/1	Variables	Varios	Equipos
Sdo.Pend.Fact.Vta.Nº A5722-00076203 Cuota 1/1	Variables	Varios	Equipos
