CargoOK	IdCargo	IdTipo	IdTipo2
PC52R Bonificación Internet	Fijos	Datos	Smartphone
PC52R Bonificación Plan	Fijos	Varios	Todo Incluido
PC52R Bonificación Plan	Fijos	Varios	Todo Incluido
PC52R Bonificación SMS	Fijos	Varios	Nacional SMS
PC52R Bonificación SMS	Fijos	Varios	Nacional SMS
PC54C Bonificación Internet	Fijos	Datos	Smartphone
PC54C Bonificación Plan	Fijos	Varios	Todo Incluido
PC54C Bonificación SMS	Fijos	Varios	Nacional SMS
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
Servicio básico iPhone	Fijos	Varios	Otros
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación Plan	Fijos	Varios	Todo Incluido
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
PC55C Bonificación Internet	Fijos	Datos	Smartphone
PC55C Bonificación Plan	Fijos	Varios	Todo Incluido
PC55C Bonificación SMS	Fijos	Varios	Nacional SMS
Red Privada Virtual Claro	Fijos	Varios	Otros
PC50R Bonificación Internet	Fijos	Datos	Smartphone
PC50R Bonificación Plan	Fijos	Varios	Todo Incluido
PC50R Bonificación SMS	Fijos	Varios	Nacional SMS
Claro música Ilimitado	Fijos	Varios	Otros
Claro música Ilimitado	Fijos	Varios	Otros
Claro música Ilimitado	Fijos	Varios	Otros
Servicio básico solo llamadas	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
Claro música Ilimitado	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a Otras Compañias	Fijos	Voz	Nacional
Red Privada Virtual Claro	Fijos	Varios	Otros
CN83C Bonificación Internet	Fijos	Datos	Smartphone
CN83C Bonificación Plan	Fijos	Varios	Todo Incluido
CN83C Bonificación SMS	Fijos	Varios	Nacional SMS
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
Proporcional Bonificación	Fijos	Varios	Otros
M2M41 Plan	Fijos	Varios	BAM
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
M2M41 Plan	Fijos	Varios	BAM
Funcionalidad VoLTE	Fijos	Varios	Otros
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación Plan	Fijos	Varios	Todo Incluido
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
CN80C Bonificación Internet	fijos	Datos	Smartphone
CN80C Bonificación Plan	Fijos	Varios	Todo Incluido
CN80C Bonificación SMS	Fijos	Varios	Nacional SMS
CN85R Bonificación Internet	fijos	Datos	Smartphone
CN85R Bonificación Plan	Fijos	Varios	Todo Incluido
CN85R Bonificación SMS	Fijos	Varios	Nacional SMS
Plan 15GB Black	Fijos	Varios	Todo Incluido
Wireless Data Discount for Smartphone Access Charge	Fijos	Datos	Smartphone
Wireless Data Discount for Smartphone Access Charge	Fijos	Datos	Smartphone
Mobile Select 5GB for Aircards/MiFi 4G LTE	Fijos	Datos	BAM
Mobile Select 5GB for Aircards/MiFi 4G LTE	Fijos	Datos	BAM
FirstNet Public Static with MT Shared APN	Fijos	Varios	Todo Incluido
FirstNet Public Static with MT Shared APN	Fijos	Varios	Todo Incluido
SMS Incluido	Fijos	Varios	Nacional SMS
Max Negocios	Fijos	Varios	Todo Incluido
Max Negocios	Fijos	Varios	Todo Incluido
Max Negocios Ilimitado	Fijos	Varios	Todo Incluido
Max Negocios Ilimitado	Fijos	Varios	Todo Incluido
BAM49 Bonificación Plan	Fijos	Datos	BAM
Claro video	Fijos	Varios	Otros
PC56C Bonificación Internet	Fijos	Datos	Smartphone
PC56C Bonificación Plan	Fijos	Varios	Todo Incluido
PC56C Bonificación SMS	Fijos	Varios	Nacional SMS
PC56R 1 GB Internet	Fijos	Datos	Smartphone
PC56R Bonificación Internet	Fijos	Datos	Smartphone
PC56R Bonificación Plan	Fijos	Varios	Todo Incluido
PC56R Bonificación SMS	Fijos	Varios	Nacional SMS
Funcionalidad VoLTE	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
A031C Plan	Fijos	Varios	Todo Incluido
A031C 8 GB Internet	Fijos	Datos	Smartphone
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
A031C Plan	Fijos	Varios	Todo Incluido
Roaming AUP	Fijos	Voz	Internacional
A031C SMS ilimitado	Fijos	Varios	Nacional SMS
NC Bonificación Internet	Fijos	Datos	Smartphone
NC Bonificación Llamadas	Fijos	Varios	Todo Incluido
NC Bonificación SMS	Fijos	Varios	Nacional SMS
PJ Claro Gestor BL 10GB	Fijos	Varios	Otros
PC50R Bonificación Internet	Fijos	Datos	Smartphone
PC50R Bonificación Plan	Fijos	Varios	Todo Incluido
PC50R Bonificación SMS	Fijos	Varios	Nacional SMS
dcto. CF  plan  2216	Fijos	Datos	Smartphone
M2M40 Plan	Fijos	Datos	BAM
Cargos Administrativos	Fijos	Varios	Otros
M2M40 Plan	Fijos	Varios	BAM
Servicio básico GSM	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
VMWare Worksplace One	Fijos	Varios	MDM
Plan Comunidad Empresas 10 GB	Fijos	Varios	Todo Incluido
Cargo Mensual	Fijos	Varios	Otros
Internet Movil 5GB con Bloqueo	Fijos	Datos	Smartphone
Renta linea Adicional	Fijos	Varios	Todo Incluido
Detalle de factura y servicios	Fijos	Varios	Otros
Bloqueo Internet	Fijos	Varios	Otros
A030C Bonificación Internet	Fijos	Datos	Smartphone
A030C Bonificación Llamadas	Fijos	Voz	Nacional
A030C Bonificación Plan	Fijos	Varios	Todo Incluido
A030C Bonificación Roaming	Fijos	Voz	Internacional
A030C Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
A030C Proporcional Plan	Fijos	Varios	Todo Incluido
BAM49 Proporcional 5 GB Internet	Fijos	Datos	BAM
Funcionalidad VoLTE	Fijos	Varios	Otros
BAM49 Proporcional Servicio básico	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
PC55C Proporcional Plan	Fijos	Varios	Todo Incluido
Promo adicional 10%	Fijos	Varios	Otros
BC04R Bonificación Internet	fijos	Datos	Smartphone
BC04R Bonificación Plan	Fijos	Varios	Todo Incluido
BC04R Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
BC26R Plan	Fijos	Varios	Todo Incluido
BC26R 10000 SMS	Fijos	Varios	Nacional SMS
BC26R 25 GB Internet	Fijos	Datos	Smartphone
BC26R Bonificación Internet	Fijos	Datos	Smartphone
BC26R Bonificación Plan	Fijos	Varios	Todo Incluido
BC26R Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a Otras Compañias	Fijos	Voz	Nacional
BC26R Plan	Fijos	Varios	Todo Incluido
Servicio básico Cuenta Control	Fijos	Varios	Otros
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación Plan	Fijos	Varios	Todo Incluido
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
Office 365	Fijos	Varios	Otros
BC24C Bonificación Internet	Fijos	Datos	Smartphone
BC24C Bonificación Plan	Fijos	Varios	Todo Incluido
BC24C Bonificación SMS	Fijos	Varios	Nacional SMS
Envío y recepción de SMS desde WEB	Fijos	Varios	Otros
SERVICO GLOBAL	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
BC26C Bonificación Internet	Fijos	Datos	Smartphone
BC26C Bonificación Plan	Fijos	Varios	Todo Incluido
BC26C Bonificación SMS	Fijos	Varios	Nacional SMS
M2M47 500MB	Fijos	Datos	Smartphone
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
M2M47 500MB	Fijos	Datos	Smartphone
PC36C Bonificación Internet	Fijos	Datos	Smartphone
PC36C Bonificación Plan	Fijos	Varios	Todo Incluido
PC36C Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
BC02C Bonificación Internet	Fijos	Datos	Smartphone
BC02C Bonificación Plan	Fijos	Varios	Todo Incluido
BC02C Bonificación SMS	Fijos	Varios	Nacional SMS
Seguridad Total 5 Dispositivos	Fijos	Varios	MDM
Plan Comunidad Empresas 25 GB	Fijos	Varios	Todo Incluido
B300E Plan	Fijos	Varios	Todo Incluido
Bonificación Plan	Fijos	Varios	Todo Incluido
Internet 150 MB	Fijos	Datos	Smartphone
IPv4 pública fija	Fijos	Varios	Otros
B300E Plan	Fijos	Varios	Todo Incluido
Servicio Wi-Fi 100% bonificado	Fijos	Varios	Otros
Bonificacion Multiservicio	Fijos	Datos	Smartphone
CBTF1 Plan	Fijos	Varios	Todo Incluido
Cargos Administrativos	Fijos	Varios	Otros
CBTF1 Plan	Fijos	Varios	Todo Incluido
Servicio básico de telefonía	Fijos	Voz	Nacional
Plan Transmision de Datos GGCC	Fijos	Varios	Otros
Servicio Datos KITE PLATFORM	Fijos	Varios	Otros
Empresa Plus 2.0 95.9	Fijos	Varios	Otros
Aplicaciones Digitales	Fijos	Varios	MDM
Movistar Cloud	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
PC53R Bonificación Internet	Fijos	Datos	Smartphone
PC53R Bonificación Plan	Fijos	Varios	Todo Incluido
PC53R Bonificación SMS	Fijos	Varios	Nacional SMS
PC54C Proporcional Servicio básico	Fijos	Varios	Otros
PE46C Bonificación Internet	Fijos	Datos	Smartphone
PE46C Bonificación Plan	Fijos	Varios	Todo Incluido
PE46C Bonificación SMS	Fijos	Varios	Nacional SMS
PE46C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PE46C Proporcional 3 GB Internet	Fijos	Datos	Smartphone
Detalle de factura y servicios	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
PE46C Proporcional Plan	Fijos	Varios	Todo Incluido
PE46C Proporcional Servicio básico	Fijos	Varios	Otros
Plan Conectados Plus EMP 75GB - Datos	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 25 GB	Fijos	Varios	Todo Incluido
Proporcional Servicio básico	Fijos	Varios	Otros
PC51R Bonificación Internet	Fijos	Datos	Smartphone
PC51R Bonificación Plan	Fijos	Varios	Todo Incluido
PC51R Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación Plan	Fijos	Varios	Todo Incluido
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
PC55C Bonificación Internet	Fijos	Datos	Smartphone
PC55C Bonificación Plan	Fijos	Varios	Todo Incluido
PC55C Bonificación SMS	Fijos	Varios	Nacional SMS
PC56C Bonificación Internet	Fijos	Datos	Smartphone
PC56C Bonificación Plan	Fijos	Varios	Todo Incluido
PC56C Bonificación SMS	Fijos	Varios	Nacional SMS
PC57C Bonificación Internet	Fijos	Datos	Smartphone
PC57C Bonificación Plan	Fijos	Varios	Todo Incluido
PC57C Bonificación SMS	Fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
A034C Plan	Fijos	Varios	Todo Incluido
A034C 3 GB Internet	Fijos	Datos	Smartphone
Bloqueo Internet	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
Claro MDM básico	Fijos	Varios	MDM
Detalle de factura y servicios	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
A034C Plan	Fijos	Varios	Todo Incluido
Roaming AUP	Fijos	Voz	Internacional
A034C SMS ilimitados	Fijos	Varios	Nacional SMS
Descuento Microsoft	Fijos	Varios	Otros
Microsoft - Anual - Microsoft	Fijos	Varios	Otros
Microsoft - Anual - Microsoft	Fijos	Varios	Otros
Microsoft - Anual - Project Pl	Fijos	Varios	Otros
Microsoft - Anual - Project Pl	Fijos	Varios	Otros
PC62R Plan	Fijos	Varios	Todo Incluido
PC62R 10000 SMS	Fijos	Varios	Nacional SMS
PC62R 3 GB Internet	Fijos	Datos	Smartphone
PC62R Bonificación Internet	Fijos	Datos	Smartphone
PC62R Bonificación Plan	Fijos	Varios	Todo Incluido
PC62R Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
PC62R Plan	Fijos	Varios	Todo Incluido
Detalle de factura y servicios	Fijos	Varios	Otros
TELCEL PLUS 5G EMPRESARIAL 4	Fijos	Varios	Todo Incluido
TELCEL PLUS 5G EMPRESARIAL 5	Fijos	Varios	Todo Incluido
CN73C Bonificación Internet	Fijos	Datos	Smartphone
CN73C Bonificación Plan	Fijos	Varios	Todo Incluido
CN73C Bonificación SMS	Fijos	Varios	Nacional SMS
CN75C Bonificación Internet	Fijos	Datos	Smartphone
CN75C Internet a granel	Fijos	Varios	Perfiles
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación Plan	Fijos	Datos	Smartphone
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
Claro música Ilimitado	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
CN85C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
CN85C 15 GB Internet	Fijos	Datos	Smartphone
Proporcional Bonificación	Fijos	Varios	Otros
CN85C Proporcional Servicio básico	Fijos	Varios	Otros
AVL local Argentina	Fijos	Varios	Otros
Bloqueo Internet	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a Otras Compañias	Fijos	Voz	Nacional
Detalle de factura y servicios	Fijos	Varios	Otros
M2M40 Plan	Fijos	Datos	BAM
Claro video	Fijos	Varios	Otros
BC05R Proporcional Plan	Fijos	Varios	Todo Incluido
PC54R Proporcional Servicio básico	Fijos	Varios	Otros
Credito Comunidad 3GB C con Antivirus	Fijos	Varios	Todo Incluido
Plan Control Empresas 3GB	Fijos	Varios	Todo Incluido
Operador in House	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
BC05C Proporcional Plan	Fijos	Varios	Todo Incluido
A036C Plan	Fijos	Varios	Todo Incluido
A036C 8 GB Internet	Fijos	Datos	Smartphone
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
A036C Plan	Fijos	Varios	Todo Incluido
Roaming AUP	Fijos	Voz	Internacional
A036C SMS ilimitado	Fijos	Varios	Nacional SMS
BC24R Bonificación Internet	Fijos	Datos	Smartphone
BC24R Bonificación Plan	Fijos	Varios	Todo Incluido
BC24R Bonificación SMS	Fijos	Varios	Nacional SMS
BC24R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
BC24R Proporcional 8 GB Internet	Fijos	Datos	Smartphone
BC24R Proporcional Bloqueo Internet	Fijos	Varios	Otros
Proporcional funcionalidad VoLTE	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
Detalle de factura y servicios	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
IVR Carga contra factura	Fijos	Varios	Otros
Servicio básico iPhone	Fijos	Varios	Otros
Servicio básico iPhone	Fijos	Varios	Otros
PC55R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
PC55R Proporcional 15 GB Internet	Fijos	Datos	Smartphone
Proporcional Bonificación	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
PC55R Proporcional Plan	Fijos	Varios	Todo Incluido
PC65C Plan	Fijos	Varios	Todo Incluido
PC65C 10000 SMS	Fijos	Varios	Nacional SMS
PC65C 15 GB Internet	Fijos	Datos	Smartphone
PC65C Bonificación Plan	Fijos	Datos	Smartphone
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
PC65C Plan	Fijos	Varios	Todo Incluido
Servicio básico GSM	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
PC57C Bonificación Internet	Fijos	Datos	Smartphone
PC57C Bonificación Plan	Fijos	Varios	Todo Incluido
PC57C Bonificación SMS	Fijos	Varios	Nacional SMS
M2M39 25MB	Fijos	Datos	Smartphone
BC24C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
BC24C Proporcional 20 GB Internet	Fijos	Datos	Smartphone
BC24C Proporcional 8 GB Internet	Fijos	Datos	Smartphone
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
BC24C Proporcional Servicio básico	Fijos	Varios	Otros
dcto.  29%  CF  plan  2215  x16  dias	Fijos	Datos	Smartphone
dcto.  29%  CF  plan  2215  x6  dias	Fijos	Datos	Smartphone
Ajuste por factura 45987426	Fijos	Varios	Otros
Servicio básico Cuenta Control	Fijos	Varios	Otros
Empresas Conexión Control M 3GB	Fijos	Varios	Todo Incluido
Empresas Conexión Control M 3GB	Fijos	Varios	Todo Incluido
BC26C Bonificación SMS	Fijos	Varios	Nacional SMS
BC26C Bonificación Plan	Fijos	Varios	Todo Incluido
BC26C Bonificación Internet	Fijos	Datos	Smartphone
Office365 Business Premium	Fijos	Varios	Otros
Abono Roaming 60 Min Zona 1	Fijos	Voz	Internacional
Internet Emprende 99	Fijos	Varios	Otros
Empresa Plus 95.90	Fijos	Varios	Otros
Empresa Plus 2.0 119.9	Fijos	Varios	Otros
PC55R Bonificación SMS	Fijos	Varios	Nacional SMS
PC55R Bonificación Plan	Fijos	Varios	Todo Incluido
PC55R Bonificación Internet	Fijos	Datos	Smartphone
PC54R Bonificación SMS	Fijos	Varios	Nacional SMS
PC54R Bonificación Plan	Fijos	Varios	Todo Incluido
PC54R Bonificación Internet	Fijos	Datos	Smartphone
PC52R Bonificación SMS	Fijos	Varios	Nacional SMS
PC52R Bonificación Plan	Fijos	Varios	Todo Incluido
PC52R Bonificación Internet	Fijos	Datos	Smartphone
PC51R Bonificación SMS	Fijos	Varios	Nacional SMS
PC51R Bonificación Plan	Fijos	Varios	Todo Incluido
PC51R Bonificación Internet	Fijos	Datos	Smartphone
Internet Premium  10 GB Reg	Fijos	Datos	Smartphone
Internet Movil 30GB Corp Reg 19	Fijos	Datos	Smartphone
Cuota Mensual - Internet Movil 10 GB Reg Corp 14	Fijos	Datos	Smartphone
500 MB AVL Regionalizado	Fijos	Datos	Smartphone
SERVICIO GLOBAL	Fijos	Varios	Otros
Servicio básico GSM	Fijos	Varios	Otros
PC64C Plan	Fijos	Varios	Todo Incluido
Minutos a Otras Compañias	Fijos	Voz	Nacional
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
PC64C Bonificación SMS	Fijos	Varios	Nacional SMS
PC64C Bonificación Plan	Fijos	Varios	Todo Incluido
PE81R Bonificación Internet	Fijos	Datos	Smartphone
Plan M2M Transmisión de Datos	Fijos	Varios	Otros
Pack 1	Fijos	Varios	Otros
Gastos Administrativos	Fijos	Varios	Otros
1 GB de Datos Libres Adic.	Fijos	Datos	Smartphone
Paquete M2M Grupal 300 MB	Fijos	Varios	Otros
8 GB internet	Fijos	Datos	Smartphone
10000 SMS	Fijos	Varios	Nacional SMS
PC64C Plan	Fijos	Varios	Todo Incluido
Descuento 60% Roaming América y Europa	Fijos	Voz	Internacional
Facturación  Detallada	Fijos	Varios	Otros
Conexión Total Premium 4XL	Fijos	Varios	Todo Incluido
Conexión Total Premium 2XL	Fijos	Varios	Todo Incluido
Facturación Electrónica	Fijos	Varios	Otros
Plan WiFi Móvil 15 GB	Fijos	Datos	BAM
Plan Libre Empresas 8GB	Fijos	Varios	Todo Incluido
Plan Control Empresas 3GB	Fijos	Varios	Todo Incluido
Facturacion Electronica	Fijos	Varios	Otros
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Plan Libre Empresas 25GB	Fijos	Varios	Todo Incluido
Plan WiFi Móvil 15 GB	Fijos	Datos	BAM
Plan Libre Empresas 25GB	Fijos	Varios	Todo Incluido
Conexión Total Premium XX	Fijos	Varios	Todo Incluido
Descuento 60% Roaming América y Europa	Fijos	Voz	Internacional
Conexión Total Premium XX	Fijos	Varios	Todo Incluido
50GB de Datios Libres Adic.	Fijos	Datos	Smartphone
20000 SMS Libres Adic	Fijos	Varios	Nacional SMS
Servicio básico GSM	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
PC67C Plan	Fijos	Varios	Todo Incluido
Detalle de factura y servicios	Fijos	Varios	Otros
Cargos Administrativos	Fijos	Varios	Otros
Plan M2M Transmisión de Datos	Fijos	Varios	Otros
Abono Roaming 10% Voz Datos	Fijos	Voz	Internacional
Plan M2M Transmisión de Datos	Fijos	Varios	Otros
Plan M2M Seguro Localización	Fijos	Varios	Otros
Plan M2M Seguro Localización	Fijos	Varios	Otros
Plan Libre Empresas 3GB	Fijos	Varios	Todo Incluido
Servicio Stop Personal	Fijos	Varios	Perfiles
Plan Internet 15GB	Fijos	Datos	BAM
Descuento Voz 60% Limitrofes y USA	Fijos	Voz	Internacional
Descuento 60% Roam America	Fijos	Voz	Internacional
Abono Roaming 25% desc. Black	Fijos	Voz	Internacional
1000 SMS Libres Adicionales	Fijos	Varios	Nacional SMS
Plan WiFi Móvil 15 GB	Fijos	Datos	BAM
Plan Internet 8GB	Fijos	Datos	BAM
PC67C Bonificación SMS	Fijos	Varios	Nacional SMS
PC67C Bonificación Plan	Fijos	Varios	Todo Incluido
PC67C Bonificación Internet	Fijos	Datos	Smartphone
PC67C 40 GB Internet	Fijos	Datos	Smartphone
10000 SMS	Fijos	Varios	Nacional SMS
PC67C Plan	Fijos	Varios	Todo Incluido
Servicio básico Cuenta Control	Fijos	Varios	Otros
Empresas Plus 37GB	Fijos	Varios	Todo Incluido
Empresas Plus 37GB	Fijos	Varios	Todo Incluido
Empresas Plus 40GB	Fijos	Varios	Todo Incluido
Empresas Plus 72GB	Fijos	Varios	Todo Incluido
Empresas Plus 22GB	Fijos	Varios	Todo Incluido
Empresas Plus 40GB	Fijos	Varios	Todo Incluido
Empresas SL 100GB	Fijos	Varios	Todo Incluido
Empresas Plus 72GB	Fijos	Varios	Todo Incluido
Reactívate PLUS Emp	Fijos	Varios	Todo Incluido
PC64R Plan	Fijos	Varios	Todo Incluido
PC64R 10000 SMS	Fijos	Varios	Nacional SMS
PC64R 8 GB Internet	Fijos	Datos	Smartphone
PC64R Bonificación Internet	Fijos	Datos	Smartphone
PC64R Bonificación Plan	Fijos	Varios	Todo Incluido
PC64R Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
IVR Carga contra factura en CR	Fijos	Varios	Otros
Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Minutos a otras compañías	Fijos	Voz	Nacional
PC64R Plan	Fijos	Varios	Todo Incluido
Servicio básico Cuenta Control	Fijos	Varios	Otros
5000 SMS Libres Adic	Fijos	Varios	Nacional SMS
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Plan WiFi Móvil 15 GB	Fijos	Datos	BAM
Abono Roaming 50% desc. Zona 2 y 6	Fijos	Voz	Internacional
Viajero America 12GB	Fijos	Datos	Internacional
Viajero Limítr.yUSA 8GB	Fijos	Datos	Internacional
Viajero Limítrofes 5GB	Fijos	Datos	Internacional
Descuento 60% Roam América	Fijos	Voz	Internacional
Descuento 60% Roam Mundo Emp.	Fijos	Voz	Internacional
Abono Roaming 15% desc. Zona 5	Fijos	Voz	Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos	Voz	Internacional
Abono Roaming 50% desc. Zona 5	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos	Voz	Internacional
Abono Roaming 50% desc. Zona 2, 6, 7 y 8	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 3 y 4	Fijos	Datos	Internacional
Conexión Total Premium 4XL	Fijos	Varios	Todo Incluido
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Plan Business Nacional 245 GC	Fijos	Voz	Nacional
Plan Executive Flex Total L	Fijos	Voz	Nacional
Plan Executive Flex Total M	Fijos	Voz	Nacional
Plan M2M Localización Móv. GSM	Fijos	Varios	Otros
Plan M2M Seguro Localización	Fijos	Varios	Otros
Plan Executive Flex Total M	Fijos	Voz	Nacional
Plan M2M Localización Móv. GSM	Fijos	Varios	Otros
Descuento 60% América y Europa	Fijos	Voz	Internacional
Descuento 60% América y Europa	Fijos	Voz	Internacional
Descuento 60% Paises Limitrofres	Fijos	Voz	Internacional
Abono Control Empresas	Fijos	Voz	Nacional
Conexión Total Premium 2XL	Fijos	Varios	Todo Incluido
Restricción Ident. de Llamadas	Fijos	Varios	Perfiles
Restricción Ident. de Llamadas	Fijos	Varios	Perfiles
BAM70 - Plan Internet móvil 5G	Fijos	Datos	BAM
BAM70 - Plan Internet móvil 5GB	Fijos	Datos	BAM
BAM70  Bonificación Plan	Fijos	Datos	BAM
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
Permite a clientes navegar Internet a granel	Fijos	Varios	Otros
Plan Internet Movil 20GB Emp	Fijos	Datos	BAM
BAM70 - Plan Internet móvil 5GB	Fijos	Datos	BAM
Servicio básico GSM	Fijos	Varios	Otros
Servicio Internet Argentina	Fijos	Varios	Otros
PC65C Bonificación Internet	Fijos	Datos	Smartphone
PC65C Bonificación Plan	Fijos	Varios	Todo Incluido
PC65C Bonificación SMS	fijos	Varios	Nacional SMS
Detalle de factura y servicios	Fijos	Varios	Otros
INTERNET MOVIL EMP 45GB INCL	Fijos	Varios	Todo Incluido
PC66C Plan	Fijos	Varios	Todo Incluido
10000 SMS	Fijos	Varios	Nacional SMS
PC66C 25 GB Internet	Fijos	Datos	Smartphone
PC66C Bonificación Internet	fijos	Datos	Smartphone
PC66C Bonificación Plan	Fijos	Varios	Todo Incluido
PC66C Bonificación SMS	Fijos	Varios	Nacional SMS
Cargos Administrativos	Fijos	Varios	Otros
Detalle de factura y servicios	Fijos	Varios	Otros
PC66C Plan	Fijos	Varios	Todo Incluido
Servicio básico GSM	Fijos	Varios	Otros
BC34C Plan	Fijos	Varios	Todo Incluido
